Timestamp,GPU,VRAM,GPU Fan
2025-04-16T22:53:34,0,15.20,30
2025-04-16T22:53:35,0,15.20,30
2025-04-16T22:53:35,0,15.20,30
2025-04-16T22:53:35,0,15.20,30
2025-04-16T22:53:35,0,15.20,30
2025-04-16T22:53:36,0,15.20,30
2025-04-16T22:53:36,0,15.20,30
2025-04-16T22:53:36,0,15.20,30
2025-04-16T22:53:36,0,15.20,30
2025-04-16T22:53:37,0,15.20,30
2025-04-16T22:53:37,0,15.20,30
2025-04-16T22:53:37,0,15.20,30
2025-04-16T22:53:37,0,15.20,30
2025-04-16T22:53:38,0,15.20,30
2025-04-16T22:53:38,0,15.20,30
2025-04-16T22:53:38,0,15.20,30
2025-04-16T22:53:38,0,15.20,30
2025-04-16T22:53:39,0,15.20,30
2025-04-16T22:53:39,0,15.20,30
2025-04-16T22:53:39,0,15.20,30
2025-04-16T22:53:39,0,15.20,30
2025-04-16T22:53:40,0,15.20,30
2025-04-16T22:53:40,0,15.20,30
2025-04-16T22:53:40,0,15.20,30
2025-04-16T22:53:40,0,15.20,30
2025-04-16T22:53:41,0,15.20,30
2025-04-16T22:53:41,0,15.20,30
2025-04-16T22:53:41,0,15.20,30
2025-04-16T22:53:41,0,15.27,30
2025-04-16T22:53:42,3,16.78,30
2025-04-16T22:53:42,0,16.78,30
2025-04-16T22:53:42,0,16.78,30
2025-04-16T22:53:42,0,16.78,30
2025-04-16T22:53:43,0,16.78,30
2025-04-16T22:53:43,0,16.78,30
2025-04-16T22:53:43,0,16.78,30
2025-04-16T22:53:43,0,16.78,30
2025-04-16T22:53:44,0,16.78,30
2025-04-16T22:53:44,0,16.78,30
2025-04-16T22:53:44,0,16.78,30
2025-04-16T22:53:44,0,16.78,30
2025-04-16T22:53:45,0,16.78,30
2025-04-16T22:53:45,0,16.78,30
2025-04-16T22:53:45,0,16.78,30
2025-04-16T22:53:45,0,16.78,30
2025-04-16T22:53:45,0,16.78,30
2025-04-16T22:53:46,0,16.78,30
2025-04-16T22:53:46,0,16.78,30
2025-04-16T22:53:46,0,16.78,30
2025-04-16T22:53:46,0,16.78,30
2025-04-16T22:53:47,0,16.78,30
2025-04-16T22:53:47,0,16.78,30
2025-04-16T22:53:47,0,16.78,30
2025-04-16T22:53:47,0,16.78,30
2025-04-16T22:53:48,0,16.78,30
2025-04-16T22:53:48,0,16.78,30
2025-04-16T22:53:48,0,16.78,30
2025-04-16T22:53:48,0,16.78,30
2025-04-16T22:53:49,0,16.85,30
2025-04-16T22:53:49,2,18.37,30
2025-04-16T22:53:49,0,18.37,30
2025-04-16T22:53:49,0,18.37,30
2025-04-16T22:53:50,0,18.37,30
2025-04-16T22:53:50,0,18.37,30
2025-04-16T22:53:50,0,19.49,30
2025-04-16T22:53:50,5,19.86,30
2025-04-16T22:53:51,0,19.86,30
2025-04-16T22:53:51,0,19.86,30
2025-04-16T22:53:51,0,19.86,30
2025-04-16T22:53:51,0,19.86,30
2025-04-16T22:53:52,0,20.82,30
2025-04-16T22:53:52,3,20.95,30
2025-04-16T22:53:52,0,20.95,30
2025-04-16T22:53:52,0,20.95,30
2025-04-16T22:53:53,0,20.95,30
2025-04-16T22:53:53,0,20.95,30
2025-04-16T22:53:53,0,20.95,30
2025-04-16T22:53:53,0,20.95,30
2025-04-16T22:53:54,0,20.95,30
2025-04-16T22:53:54,0,20.95,30
2025-04-16T22:53:54,99,27.63,30
2025-04-16T22:53:54,8,27.89,30
2025-04-16T22:53:54,3,27.92,30
2025-04-16T22:53:55,5,27.94,30
2025-04-16T22:53:55,0,30.80,30
2025-04-16T22:53:55,4,30.80,30
2025-04-16T22:53:55,0,30.80,30
2025-04-16T22:53:56,0,30.80,30
2025-04-16T22:53:56,0,30.80,30
2025-04-16T22:53:56,0,30.92,30
2025-04-16T22:53:56,4,32.39,30
2025-04-16T22:53:57,0,32.39,30
2025-04-16T22:53:57,0,32.39,30
2025-04-16T22:53:57,0,32.39,30
2025-04-16T22:53:57,0,32.39,30
2025-04-16T22:53:58,0,33.79,30
2025-04-16T22:53:58,31,33.88,30
2025-04-16T22:53:58,0,33.88,30
2025-04-16T22:53:58,0,33.88,30
2025-04-16T22:53:59,0,33.88,30
2025-04-16T22:53:59,0,33.88,30
2025-04-16T22:53:59,0,34.84,30
2025-04-16T22:53:59,4,34.97,30
2025-04-16T22:54:00,0,34.97,30
2025-04-16T22:54:00,0,34.97,30
2025-04-16T22:54:00,0,34.97,30
2025-04-16T22:54:00,0,34.97,30
2025-04-16T22:54:01,0,34.97,30
2025-04-16T22:54:01,0,34.97,30
2025-04-16T22:54:01,0,34.97,30
2025-04-16T22:54:01,0,34.97,30
2025-04-16T22:54:01,91,41.65,30
2025-04-16T22:54:02,3,41.65,30
2025-04-16T22:54:02,3,41.93,30
2025-04-16T22:54:02,3,41.96,30
2025-04-16T22:54:02,5,43.75,30
2025-04-16T22:54:03,0,44.82,30
2025-04-16T22:54:03,0,44.82,30
2025-04-16T22:54:03,0,45.89,30
2025-04-16T22:54:03,81,45.90,30
2025-04-16T22:54:04,17,45.90,30
2025-04-16T22:54:04,91,45.90,30
2025-04-16T22:54:04,0,45.90,30
2025-04-16T22:54:04,95,45.97,30
2025-04-16T22:54:05,4,47.48,30
2025-04-16T22:54:05,0,47.48,30
2025-04-16T22:54:05,0,47.57,30
2025-04-16T22:54:05,22,48.97,30
2025-04-16T22:54:06,0,48.97,30
2025-04-16T22:54:06,0,48.97,30
2025-04-16T22:54:06,0,48.97,30
